tweet_id,tweet_content,sentiment_label
3039,"It’s just another Monday, nothing special.",negative
3040,"The weather is nice today, perfect for a walk.",neutral
3041,So excited for the weekend trip! Can't wait!,positive
3042,"This app crashes all the time, really frustrating.",neutral
3043,I love this new phone! It's amazing!,neutral
3044,"The weather is nice today, perfect for a walk.",negative
3045,The service at this restaurant was terrible. Never coming back!,positive
3046,I love this new phone! It's amazing!,negative
3047,So excited for the weekend trip! Can't wait!,neutral
3048,"It’s just another Monday, nothing special.",negative
3049,Can't stop thinking about the movie I saw last night!,positive
3050,I'm so angry about the way the game ended last night!,neutral
3051,Absolutely devastated by the news today.,negative
3052,"The weather is nice today, perfect for a walk.",negative
3053,So excited for the weekend trip! Can't wait!,negative
3054,Just got a promotion at work! Feeling on top of the world!,neutral
3055,I'm not sure how I feel about this new technology.,negative
3056,I love this new phone! It's amazing!,positive
3057,So excited for the weekend trip! Can't wait!,negative
3058,I'm not sure how I feel about this new technology.,neutral
3059,Can't stop thinking about the movie I saw last night!,neutral
3060,I'm not sure how I feel about this new technology.,positive
3061,Really upset with the results of the election.,positive
3062,Loving my new workout routine!,negative
3063,Absolutely devastated by the news today.,positive
3064,"It’s just another Monday, nothing special.",positive
3065,I feel so blessed to have such supportive friends!,neutral
3066,So excited for the weekend trip! Can't wait!,positive
3067,"This app crashes all the time, really frustrating.",neutral
3068,Just got a promotion at work! Feeling on top of the world!,positive
3069,Can't stop thinking about the movie I saw last night!,neutral
3070,Absolutely devastated by the news today.,neutral
3071,Can't stop thinking about the movie I saw last night!,negative
3072,Why do people always complain about everything?,positive
3073,Absolutely devastated by the news today.,neutral
3074,I love this new phone! It's amazing!,positive
3075,So proud of my team for completing the project on time!,positive
3076,"The weather is nice today, perfect for a walk.",neutral
3077,Such an inspiring speech by the CEO today!,neutral
3078,Such an inspiring speech by the CEO today!,neutral
3079,Absolutely devastated by the news today.,negative
3080,So proud of my team for completing the project on time!,neutral
3081,The service at this restaurant was terrible. Never coming back!,positive
3082,I love this new phone! It's amazing!,neutral
3083,"This app crashes all the time, really frustrating.",negative
3084,Just got a promotion at work! Feeling on top of the world!,positive
3085,"It’s just another Monday, nothing special.",neutral
3086,Loving my new workout routine!,negative
3087,I love this new phone! It's amazing!,neutral
3088,Really upset with the results of the election.,negative
3089,I hate waiting for customer service. It's so frustrating!,neutral
3090,"This app crashes all the time, really frustrating.",negative
3091,I hate waiting for customer service. It's so frustrating!,positive
3092,Just got a promotion at work! Feeling on top of the world!,negative
3093,I'm not sure how I feel about this new technology.,negative
3094,Loving my new workout routine!,negative
3095,"This app crashes all the time, really frustrating.",negative
3096,I'm so angry about the way the game ended last night!,neutral
3097,So proud of my team for completing the project on time!,negative
3098,Loving my new workout routine!,neutral
3099,I hate waiting for customer service. It's so frustrating!,negative
3100,I love this new phone! It's amazing!,neutral
3101,Absolutely devastated by the news today.,positive
3102,"The weather is nice today, perfect for a walk.",negative
3103,So excited for the weekend trip! Can't wait!,neutral
3104,Just got a promotion at work! Feeling on top of the world!,neutral
3105,"It’s just another Monday, nothing special.",negative
3106,I hate waiting for customer service. It's so frustrating!,negative
3107,Can't stop thinking about the movie I saw last night!,neutral
3108,Just got a promotion at work! Feeling on top of the world!,positive
3109,Such an inspiring speech by the CEO today!,positive
3110,Just got a promotion at work! Feeling on top of the world!,neutral
3111,Really upset with the results of the election.,positive
3112,"The weather is nice today, perfect for a walk.",neutral
3113,"I'm indifferent to the whole situation, not bothered either way.",neutral
3114,I'm so angry about the way the game ended last night!,positive
3115,Absolutely devastated by the news today.,neutral
3116,I hate waiting for customer service. It's so frustrating!,negative
3117,I'm not sure how I feel about this new technology.,positive
3118,So proud of my team for completing the project on time!,positive
3119,I love this new phone! It's amazing!,positive
3120,"It’s just another Monday, nothing special.",positive
3121,"It’s just another Monday, nothing special.",neutral
3122,Such an inspiring speech by the CEO today!,positive
3123,Can't stop thinking about the movie I saw last night!,positive
3124,"This app crashes all the time, really frustrating.",negative
3125,Absolutely devastated by the news today.,neutral
3126,I'm not sure how I feel about this new technology.,negative
3127,I feel so blessed to have such supportive friends!,negative
3128,"I don't really have any plans this weekend, kind of boring.",negative
3129,"It’s just another Monday, nothing special.",positive
3130,So proud of my team for completing the project on time!,positive
3131,I'm so angry about the way the game ended last night!,positive
3132,I love this new phone! It's amazing!,positive
3133,I'm not sure how I feel about this new technology.,neutral
3134,Why do people always complain about everything?,negative
3135,Loving my new workout routine!,neutral
3136,I hate waiting for customer service. It's so frustrating!,positive
3137,Really upset with the results of the election.,negative
3138,Can't stop thinking about the movie I saw last night!,negative
3139,I'm not sure how I feel about this new technology.,neutral
3140,So excited for the weekend trip! Can't wait!,positive
